adc_data,encrypted_data
-30391, 27048
-30386,-20008
-30381, -2917
-30376, 26014
-30371,-21598
-30366,-15190
-30361,  9659
-30356,  7751
-30351, 14304
-30346,  -123
-30341, 28767
-30336,-31238
-30331,-28103
-30326,-19414
-30321,   380
-30316, 20975
-30311,-12731
-30306,  5669
-30301,  9897
-30296,  6812
-30291, 19561
-30286, -8097
-30281, 25301
-30276,-21300
-30271, -9475
-30266, 12607
-30261,  2287
-30256, 28541
-30251,-22565
-30246, -4222
-30241, 27302
-30236,-17859
-30231, -1325
-30226, 30237
-30221,-30236
-30216,-30260
-30211,-30336
-30206,-29928
-30201,-30595
-30196,-28791
-30191,-31146
-30186,-28331
-30181,-18806
-30176,  3253
-30171, 22253
-30166,-13786
-30161,  1137
-30156, 17568
-30151,-11283
-30146, 19865
-30141, -5070
-30136, 27116
-30131,-17974
-30126, -1825
-30121, 29889
-30116,-30513
-30111,-28711
-30106,-31013
-30101,-27103
-30096,-19284
-30091,   461
-30086, 22804
-30081, -9355
-30076, 16029
-30071,   137
-30066, 23565
-30061,-15878
-30056, 11526
-30051, 10792
-30046, 10217
-30041,  7413
-30036, 19081
-30031,  -341
-30026, 29933
-30021,-30641
-30016,-29612
-30011,-31655
-30006,-21837
-30001,-15643
-29996, 10881
-29991, 10029
-29986,  8184
-29981, 18603
-29976, -1328
-29971, 29570
-29966,-32486
-29961,-28534
-29956,-20433
-29951,  2485
-29946, 26831
-29941,-18364
-29936, -1769
-29931, 30321
-29926,-28764
-29921,-32363
-29916,-25521
-29911,-16606
-29906, -1914
-29901, 29712
-29896,-30044
-29891,-30554
-29886,-31935
-29881,-25974
-29876,-21291
-29871,-11427
-29866, 18683
-29861, -6411
-29856, 30941
-29851,-25298
-29846,-17682
-29841, -6806
-29836, 32527
-29831,-24694
-29826,-23056
-29821, -4867
-29816, 28273
-29811,-23330
-29806, -7489
-29801, 25126
-29796,-23778
-29791,-11870
-29786, 17323
-29781, -4578
-29776, 27058
-29771,-17096
-29766, -3451
-29761, 32436
-29756,-26589
-29751,-22533
-29746, -5642
-29741, 20887
-29736,-12472
-29731,  5005
-29726, 14176
-29721, -3759
-29716, 31162
-29711,-27857
-29706,-17218
-29701, -3796
-29696, 32285
-29691,-27336
-29686,-19427
-29681, -3926
-29676, 25295
-29671,-27849
-29666,-13985
-29661,  5577
-29656, 13749
-29651, -3113
-29646, 25847
-29641,-23029
-29636,-11808
-29631, 23765
-29626, -9607
-29621, 13285
-29616, -1885
-29611, 28804
-29606,-30317
-29601,-32629
-29596,-28439
-29591,-19693
-29586,   366
-29581, 23915
-29576, -9928
-29571, 12548
-29566, -2958
-29561, 30978
-29556,-24692
-29551,-22867
-29546,-11959
-29541, 23566
-29536, -9583
-29531, 13094
-29526, -1639
-29521, 28925
-29516,-30180
-29511,-32143
-29506,-21394
-29501,-15325
-29496, 11572
-29491,  9773
-29486,  5648
-29481, 13517
-29476,  3688
-29471, 28457
-29466,-16469
-29461,  -285
-29456, 29084
-29451,-30639
-29446,-31058
-29441,-26111
-29436,-16879
-29431,  -886
-29426, 29004
-29421,-29738
-29416,-32240
-29411,-21392
-29406,-14482
-29401, 10295
-29396, 10359
-29391, 10738
-29386, 10448
-29381, 12000
-29376, 10949
-29371, 11669
-29366,  8285
-29361,  7162
-29356, 12841
-29351, -2019
-29346, 29028
-29341,-29772
-29336,-32167
-29331,-21340
-29326,-14743
-29321, 11166
-29316, 11400
-29311, 10096
-29306,  5932
-29301, 13753
-29296,  3858
-29291, 27059
-29286,-16585
-29281,  -763
-29276, 30612
-29271,-30923
-29266,-26051
-29261,-17964
-29256, -1598
-29251, 28692
-29246,-30336
-29241,-31567
-29236,-26422
-29231,-23704
-29226, -5621
-29221, 27408
-29216,-24519
-29211, -6141
-29206, 28562
-29201,-18342
-29196, -1372
-29191, 30072
-29186,-32661
-29181,-28631
-29176,-13045
-29171,  6890
-29166, 19628
-29161, -7820
-29156, 31133
-29151,-32428
-29146,-21377
-29141,-15746
-29136, 10130
-29131,  4914
-29126, 15819
-29121,  1143
-29116, 22596
-29111,-15847
-29106, 10199
-29101,  4931
-29096, 15793
-29091,  1039
-29086, 23453
-29081,-15809
-29076, 10190
-29071,  4979
-29066, 15759
-29061,  1099
-29056, 22719
-29051,-14998
-29046,  9782
-29041,  4142
-29036, 16281
-29031,   281
-29026, 16912
-29021,-11479
-29016, 16756
-29011, -9950
-29006, 19498
-29001, -7907
-28996, 30366
-28991,-32625
-28986,-28404
-28981,-14234
-28976,  5068
-28971, 15632
-28966,  1101
-28961, 23456
-28956,-15447
-28951,  9508
-28946,  6138
-28941, 13778
-28936, -3122
-28931, 25398
-28926,-20966
-28921,-14709
-28916, 11388
-28911, 10067
-28906,  4245
-28901,  8308
-28896,  7514
-28891, 18436
-28886, -6068
-28881, 27369
-28876,-24431
-28871, -6433
-28866, 25704
-28861,-21806
-28856, -9156
-28851, 13882
-28846,  3941
-28841, 26383
-28836,-23464
-28831,-12046
-28826, 23303
-28821,-16338
-28816, 16221
-28811,  7774
-28806, 18165
-28801, -4726
-28796, 21603
-28791,-12754
-28786,  7787
-28781, 18346
-28776, -5387
-28771, 28401
-28766,-18376
-28761, -3023
-28756, 32623
-28751,-27637
-28746,-19921
-28741,  1883
-28736, 22356
-28731,-14239
-28726,  4338
-28721,  8244
-28716,  7847
-28711, 18142
-28706, -5084
-28701, 20933
-28696,-19870
-28691,  1828
-28686, 22344
-28681,-14181
-28676,  4424
-28671,  8417
-28666,  8152
-28661, 23522
-28656,-12640
-28651, 17020
-28646,-15631
-28641, 10335
-28636,  4693
-28631, 29801
-28626,-23983
-28621, -8182
-28616, 26964
-28611,-25658
-28606,-29980
-28601,-21643
-28596,  5058
-28591, 29201
-28586,-22976
-28581, -6038
-28576, 26252
-28571,-32531
-28566,-19240
-28561,-15891
-28556,  9562
-28551,  6270
-28546, 19032
-28541,-11183
-28536,  2169
-28531, 11245
-28526, -5034
-28521, 32261
-28516,-28865
-28511,-10527
-28506,  3263
-28501,  9475
-28496,  6039
-28491, 19212
-28486,-11968
-28481,   549
-28476, 22056
-28471, -2301
-28466, 30310
-28461,-16689
-28456, -2392
-28451, 29563
-28446,-23712
-28441, -7533
-28436, 28346
-28431,-27662
-28426,-27066
-28421,-25050
-28416,-20480
-28411,-10145
-28406, 12814
-28401, 14339
-28396,  3845
-28391,  8987
-28386,  7381
-28381, 24205
-28376,-14601
-28371, 21097
-28366,  -168
-28361, 25706
-28356,-32150
-28351,-17488
-28346,-12753
-28341, 17740
-28336, -8544
-28331,  8432
-28326,  7972
-28321, 24332
-28316,-13518
-28311, 22954
-28306, -2815
-28301, 20043
-28296,-21779
-28291,  5404
-28286, 29003
-28281,-22198
-28276, -4176
-28271, 31357
-28266,-19170
-28261,-16217
-28256,  9505
-28251,  6381
-28246, 18039
-28241, -9899
-28236, 13200
-28231, 15120
-28226,  2705
-28221,  9867
-28216,  5620
-28211, 28879
-28206,-22135
-28201, -4885
-28196, 31765
-28191,-20240
-28186,-10084
-28181, 12968
-28176, 14689
-28171,  3844
-28166,  8577
-28161,   365
-28156, 22676
-28151, -3291
-28146, 17910
-28141, -9514
-28136, 13224
-28131, 14703
-28126,  2964
-28121, 11224
-28116, -4758
-28111, 30771
-28106,-19008
-28101,-13584
-28096, 22296
-28091, -1819
-28086, 32443
-28081,-20253
-28076, -8354
-28071, 14696
-28066,  2158
-28061, 11120
-28056,  4767
-28051, 29848
-28046,-16395
-28041, -2222
-28036, 29365
-28031,-21960
-28026, -4989
-28021, 32476
-28016,-20177
-28011, -8723
-28006,  8716
-28001,   755
-27996, 22646
-27991, -3575
-27986, 17435
-27981, -9817
-27976, 13412
-27971, 12449
-27966, 14457
-27961,  2504
-27956,  9538
-27951,  4459
-27946, 29482
-27941,-23483
-27936, -5233
-27931, 26184
-27926,-31116
-27921,-16581
-27916, -2266
-27911, 28849
-27906,-23305
-27901, -5351
-27896, 25618
-27891,-31954
-27886,-20279
-27881, -9037
-27876,  9194
-27871,  7316
-27866, 24335
-27861,-12958
-27856, 17082
-27851,-14517
-27846, 10493
-27841, -4289
-27836, 31935
-27831,-29091
-27826,-11308
-27821,  7382
-27816, 24540
-27811,-12595
-27806, 23691
-27801,-15349
-27796, 20779
-27791, -7351
-27786, 27159
-27781,-24709
-27776,-30425
-27771,-22352
-27766,  4126
-27761, 29115
-27756,-23111
-27751, -5123
-27746, 25881
-27741,-32097
-27736,-18969
-27731,-14714
-27726, 12026
-27721, -5387
-27716, 26432
-27711,-30779
-27706,-16453
-27701, -3819
-27696, 18542
-27691,-11718
-27686,   351
-27681, 21720
-27676, -2954
-27671, 30154
-27666,-17177
-27661, -1166
-27656, 31680
-27651,-18240
-27646, -3043
-27641, 16799
-27636, -9961
-27631, 16193
-27626,  3562
-27621, 11616
-27616,  5151
-27611, 31846
-27606,-16633
-27601,-13359
-27596, 16744
-27591, -9800
-27586, 14344
-27581,  3096
-27576, 10303
-27571, -4476
-27566, 26215
-27561,-29372
-27556,-23579
-27551, -4163
-27546, 25635
-27541,-30480
-27536,-21528
-27531,  6442
-27526, 17436
-27521,-15629
-27516, 21723
-27511, -6357
-27506, 27573
-27501,-27143
-27496,-26702
-27491,-27757
-27486,-25850
-27481,-18847
-27476, -9746
-27471, 16140
-27466,  3458
-27461, 11862
-27456, -5797
-27451, 31192
-27446,-18789
-27441,-10112
-27436, 15693
-27431,  2504
-27426,  9986
-27421,  7812
-27416, 16683
-27411,-10199
-27406, 15981
-27401,  4046
-27396,  9166
-27391,  4435
-27386, 30166
-27381,-21065
-27376, -5373
-27371, 31015
-27366,-20195
-27361,-15092
-27356,  9439
-27351,  6388
-27346, 23209
-27341,-13030
-27336, 22231
-27331, -2046
-27326, 26506
-27321,-29370
-27316,-24553
-27311, -7231
-27306, 27828
-27301,-25011
-27296,-29248
-27291,-23586
-27286, -4917
-27281, 24865
-27276,-32707
-27271,-17869
-27266,  -926
-27261, 31771
-27256,-17094
-27251,-12302
-27246, 23694
-27241, -2472
-27236, 18521
-27231,-21615
-27226,  8082
-27221, 17283
-27216, -9822
-27211, 15544
-27206,  2991
-27201, 10169
-27196,  6145
-27191, 23161
-27186,-15853
-27181, 22173
-27176, -1145
-27171, 24728
-27166,-31134
-27161,-16712
-27156, -2686
-27151, 17333
-27146, -8687
-27141, 15700
-27136,  2241
-27131,  9923
-27126,  1549
-27121, 23956
-27116,-13999
-27111, 17829
-27106,-14751
-27101,  9411
-27096,  6673
-27091, 17490
-27086,-15223
-27081,  8686
-27076,  5394
-27071, 29872
-27066,-23917
-27061, -7389
-27056, 28069
-27051,-28408
-27046,-31226
-27041,-19963
-27036,-14675
-27031,  9702
-27026,  7312
-27021, 17101
-27016,-10020
-27011, 14527
-27006,  1332
-27001, 21100
-26996,  -541
-26991, 30758
-26986,-30224
-26981,-11430
-26976,  3488
-26971,  8454
-26966,  5426
-26961, 29842
-26956,-24402
-26951, -4472
-26946, 24664
-26941,-31154
-26936,-19966
-26931,-14580
-26926,  9079
-26921,  4596
-26916, 19821
-26911,-11035
-26906,  1105
-26901, 20563
-26896,  -295
-26891, 29066
-26886,-17806
-26881, -3072
-26876, 19701
-26871,-10624
-26866,  1711
-26861, 24505
-26856, -3198
-26851, 18578
-26846,-21039
-26841,  5155
-26836, 29715
-26831,-23689
-26826, -7393
-26821, 27003
-26816,-27540
-26811,-28597
-26806,-26388
-26801,-19067
-26796, -9707
-26791, 15608
-26786,  3644
-26781, 11769
-26776, -5816
-26771, 31561
-26766,-19613
-26761,-14507
-26756,  9581
-26751,  6713
-26746, 22605
-26741,-16343
-26736, 21798
-26731, -1795
-26726, 24587
-26721,-26429
-26716,-19070
-26711, -9144
-26706, 16135
-26701,  2427
-26696, 10099
-26691,  1970
-26686, 23619
-26681,-14147
-26676, 17389
-26671,-10219
-26666,  9886
-26661,  6337
-26656, 23206
-26651,-13347
-26646, 23322
-26641,-13519
-26636, 22959
-26631,-12879
-26626, 24410
-26621,  -857
-26616, 18350
-26611,-23844
-26606,  6830
-26601, 31698
-26596,-21683
-26591, -5591
-26586, 25935
-26581,-25441
-26576,-28093
-26571,-28924
-26566,-21572
-26561, -5447
-26556, 26168
-26551,-25865
-26546,-25002
-26541,-27183
-26536,-31151
-26531, -9573
-26526,  3082
-26521, 23548
-26516, -2645
-26511, 27528
-26506,-29276
-26501,-22526
-26496, -3268
-26491, 30689
-26486,-31043
-26481, -9311
-26476,  3539
-26471, 23197
-26466, -6112
-26461, 25127
-26456,-28336
-26451,-29043
-26446,-22126
-26441, -2666
-26436, 27185
-26431,-32587
-26426,-20846
-26421, -8079
-26416, 27946
-26411,-29976
-26406,-20393
-26401,-15676
-26396, 20688
-26391,  -611
-26386, 31121
-26381,-20598
-26376, -7247
-26371, 27062
-26366,-31812
-26361,-23959
-26356,  7445
-26351, 30803
-26346,-20744
-26341, -6828
-26336, 30285
-26331,-30972
-26326, -9257
-26321,  3573
-26316, 23537
-26311, -2449
-26306, 28246
-26301,-26916
-26296,-17416
-26291,-11170
-26286, 12831
-26281,   165
-26276,  8406
-26271,  6518
-26266, 29179
-26261,-19474
-26256,-14586
-26251, 18579
-26246,-13651
-26241,  9019
-26236, -6335
-26231, 29562
-26226,-16440
-26221,-13163
-26216,  9583
-26211, -8065
-26206, 27258
-26201,-28738
-26196,-22345
-26191, -2898
-26186, 27593
-26181,-32457
-26176,-20658
-26171, -7946
-26166, 27864
-26161,-30181
-26156,-19007
-26151, -2011
-26146, 16484
-26141, -9089
-26136,   860
-26131,  8644
-26126,  7023
-26121, 31247
-26116,-21758
-26111, -5289
-26106, 25049
-26101,-25213
-26096,-30040
-26091,-16577
-26086,-14195
-26081, 11669
-26076,  6547
-26071, 31701
-26066,-21314
-26061, -7310
-26056, 28356
-26051,-29133
-26046,-18732
-26041, -1709
-26036, 18016
-26031, -9350
-26026,  2691
-26021, 20551
-26016, -1126
-26011, 17367
-26006, -8251
-26001,   179
-25996, 11668
-25991,  6489
-25986, 31101
-25981,-20932
-25976, -4175
-25971, 26323
-25966,-25596
-25961,-27589
-25956,-17905
-25951,-11582
-25946, 14961
-25941, 14253
-25936,  3174
-25931,  9605
-25926, -4242
-25921, 24969
-25916,-28039
-25911,-30295
-25906,-20008
-25901,-14993
-25896, 20078
-25891,-11158
-25886, 13324
-25881,  2440
-25876, 24460
-25871, -3987
-25866, 30234
-25861,-18337
-25856,-10242
-25851, 12311
-25846,   357
-25841,  9124
-25836,  6829
-25831, 32394
-25826,-21738
-25821, -3684
-25816, 30232
-25811,-18158
-25806,-10450
-25801, 12823
-25796,  1743
-25791, 10500
-25786,  5661
-25781, 19255
-25776,-13006
-25771,  9376
-25766, -4317
-25761, 26364
-25756,-24791
-25751,-27924
-25746,-29118
-25741,-19337
-25736, -3314
-25731, 29529
-25726,-20247
-25721, -1033
-25716, 19930
-25711,-12243
-25706, 13275
-25701,  1257
-25696, 13349
-25691,  2554
-25686, 23798
-25681,  -678
-25676, 32624
-25671,-21955
-25666, -2635
-25661, 28488
-25656,-28909
-25651,-19048
-25646,  -726
-25641, 32514
-25636,-21837
-25631, -2497
-25626, 28619
-25621,-29031
-25616,-19372
-25611, -3547
-25606, 28888
-25601,-16884
-25596,-14256
-25591, 10095
-25586, -8009
-25581, 29364
-25576,-31851
-25571, -9719
-25566,  1939
-25561, 10817
-25556,  6654
-25551, 16916
-25546,-24141
-25541,  5257
-25536, 17571
-25531, -9388
-25526,   425
-25521, 11819
-25516,  4429
-25511, 19633
-25506,-13879
-25501,  8794
-25496, -5122
-25491, 25708
-25486,-27920
-25481,-17331
-25476, -9248
-25471,   930
-25466, 11413
-25461,  3551
-25456, 21925
-25451,  -246
-25446, 16888
-25441,-23952
-25436,  6015
-25431, 20362
-25426,-12997
-25421, 10749
-25416,  7031
-25411, 17971
-25406,-10019
-25401,  2986
-25396,  8929
-25391, -5253
-25386, 27452
-25381,-28051
-25376,-17320
-25371,-11178
-25366, 15726
-25361, 14123
-25356,  1500
-25351,  9733
-25346, -7802
-25341, 28760
-25336,-17175
-25331,-10683
-25326, 14937
-25321, 15448
-25316, 12594
-25311,  1349
-25306,  8527
-25301, -6195
-25296, 28474
-25291,-31664
-25286,-23201
-25281, -8095
-25276, 28864
-25271,-17192
-25266,-10277
-25261, 14560
-25256, 14714
-25251, 14941
-25246, 15537
-25241, 13911
-25236,  1876
-25231,  9339
-25226,  7289
-25221, 31675
-25216,-20383
-25211, -1934
-25206, 32539
-25201,-22519
-25196, -5273
-25191, 25789
-25186,-28187
-25181,-31208
-25176,-24524
-25171,  5454
-25166, 17703
-25161, -9698
-25156,   650
-25151, 12863
-25146,  3258
-25141, 21793
-25136, -1547
-25131, 17239
-25126,-24262
-25121,  6804
-25116, 18066
-25111, -8308
-25106,  3686
-25101, 22727
-25096, -2276
-25091, 28799
-25086,-16496
-25081,-11118
-25076, 15293
-25071, 14884
-25066, 14577
-25061, 16367
-25056, 13522
-25051,  1160
-25046,  9757
-25041,  7331
-25036, 31276
-25031,-21374
-25026, -4479
-25021, 25799
-25016,-26700
-25011,-30602
-25006,-20680
-25001, -3199
-24996, 27202
-24991,-29707
-24986,-20067
-24981, -2867
-24976, 29563
-24971,-17393
-24966,-11542
-24961, 13396
-24956,   645
-24951, 11072
-24946,  6250
-24941, 17063
-24936, -8305
-24931,  3634
-24926, 21709
-24921,   -54
-24916, 17953
-24911, -9977
-24906,   492
-24901, 12552
-24896,  3891
-24891, 22228
-24886, -1160
-24881, 32563
-24876,-22450
-24871, -6259
-24866, 27147
-24861,-30047
-24856,-19485
-24851, -1286
-24846, 16537
-24841,-23566
-24836,  6499
-24831, 17877
-24826, -9057
-24821,  2362
-24816, 24434
-24811, -4930
-24806, 24630
-24801,-24941
-24796,-25518
-24791,-26480
-24786,-29182
-24781,-18152
-24776,-13344
-24771,  9149
-24766, -6667
-24761, 27932
-24756,-30834
-24751,-22448
-24746, -6807
-24741, 27773
-24736,-30671
-24731,-21318
-24726, -5079
-24721, 24709
-24716,-24738
-24711,-24791
-24706,-24638
-24701,-25041
-24696,-25537
-24691,-26685
-24686,-29207
-24681,-18815
-24676,-15143
-24671, 21872
-24666,  -227
-24661, 18768
-24656,-10966
-24651, 14970
-24646, 15435
-24641, 14565
-24636, 16107
-24631, 13227
-24626,  1985
-24621,  9005
-24616, -6647
-24611, 27683
-24606,-30150
-24601,-20630
-24596, -3071
-24591, 28713
-24586,-32081
-24581, -8511
-24576, 12533
-24571, 27112
-24566,-15799
-24561, 31324
-24556, -7060
-24551, 14394
-24546,  7374
-24541, -9727
-24536, 21321
-24531,-18723
-24526,-27967
-24521,-12031
-24516, 23468
-24511,-22451
-24506,-20060
-24501,-30731
-24496, -2039
-24491, 25605
-24486,-13100
-24481, 20833
-24476,-17731
-24471,-25649
-24466,  9454
-24461, 16638
-24456,-26281
-24451, -8352
-24446, 19163
-24441,-30755
-24436, -2053
-24431, 25294
-24426,-12142
-24421, 22642
-24416,-21432
-24411,-17394
-24406,-24811
-24401, 11522
-24396, 28517
-24391, -2267
-24386, 25101
-24381,-12367
-24376, 22376
-24371,-20496
-24366,-32507
-24361, -5146
-24356,  1998
-24351,   330
-24346,  2917
-24341, 14710
-24336,  6871
-24331, -8704
-24326, 19040
-24321,-31214
-24316, -2165
-24311, 24916
-24306,-11593
-24301, 24090
-24296,-24411
-24291,-23863
-24286,-22107
-24281,-19503
-24276,-29938
-24271,  -877
-24266, 28965
-24261, -2534
-24256, 24791
-24251,-12231
-24246, 23921
-24241,-22640
-24236,-20965
-24231,-31910
-24226, -5431
-24221,  1681
-24216,   373
-24211,  3890
-24206, 13598
-24201, 25317
-24196,-13148
-24191, 21913
-24186,-19413
-24181,-28254
-24176,-13675
-24171, 19535
-24166,-32408
-24161, -5970
-24156,   776
-24151,  2059
-24146, 15534
-24141,  4686
-24136, 11138
-24131, 30608
-24126, -4657
-24121,  2245
-24116, 16359
-24111,  4102
-24106, 12232
-24101, 28380
-24096, -1812
-24091, 25605
-24086,-14259
-24081, 19234
-24076,-30849
-24071, -2977
-24066,  8106
-24061,-10899
-24056, 23105
-24051,-21502
-24046,-17112
-24041, -6280
-24036, 14429
-24031,  6867
-24026,  8977
-24021, 17580
-24016,-29577
-24011,-15130
-24006, 18105
-24001,-27708
-23996,-12970
-23991, 21653
-23986,-19753
-23981,-31046
-23976, -4005
-23971,  5143
-23966,  9315
-23961, 32675
-23956,-25508
-23951, 10308
-23946, 29780
-23941, -4509
-23936,  2971
-23931, 16249
-23926,  4287
-23921, 12264
-23916, 29387
-23911, -3069
-23906, 25323
-23901,-11988
-23896, 24060
-23891,-23652
-23886,-24545
-23881,-22719
-23876,-20482
-23871,-16458
-23866, -7238
-23861, 13133
-23856, 27140
-23851,-14698
-23846, 31770
-23841,-24918
-23836,  9396
-23831, 32730
-23826,-25179
-23821, 11868
-23816, 29521
-23811, -2365
-23806,  6207
-23801, -8696
-23796, 19731
-23791,-31850
-23786, -5283
-23781,   949
-23776,  3681
-23771, 13657
-23766,  7421
-23761,-10354
-23756, 24145
-23751,-22653
-23746,-22083
-23741,-19427
-23736,-28506
-23731,-12245
-23726, 23800
-23721,-23608
-23716,-24012
-23711,-24500
-23706,-23441
-23701,-21309
-23696,-32322
-23691, -4569
-23686,  2211
-23681, 14969
-23676,  6334
-23671, -8566
-23666, 19874
-23661,-31752
-23656, -5230
-23651,   898
-23646,  3573
-23641, 14293
-23636, 24621
-23631,-12733
-23626, 22506
-23621,-18787
-23616,-29497
-23611,-13489
-23606, 19359
-23601,-30525
-23596,  -912
-23591, 30558
-23586, -4912
-23581,  3150
-23576, 12771
-23571, 25606
-23566,-14836
-23561, 16732
-23556,-26962
-23551,-11652
-23546, 24074
-23541,-20778
-23536,-17357
-23531,-28227
-23526,-11487
-23521, 23735
-23516,-22156
-23511,-17989
-23506, -6765
-23501, 13865
-23496, 25585
-23491,-15861
-23486, 18272
-23481,-28612
-23476,-12059
-23471, 22795
-23466,-24417
-23461,-20748
-23456,-19493
-23451,-28462
-23446,-11959
-23441, 22556
-23436,-24051
-23431,-21995
-23426,-31620
-23421, -7259
-23416, 15007
-23411,  5764
-23406, 10588
-23401, 27399
-23396,  -893
-23391, 26483
-23386,-13876
-23381, 22404
-23376,-19457
-23371,-26757
-23366,-10342
-23361, 23402
-23356,-23424
-23351,-23459
-23346,-23165
-23341,-22980
-23336,-23984
-23331,-21929
-23326,-31555
-23321, -7400
-23316, 15125
-23311,  2658
-23306, 12537
-23301, 24761
-23296,-13929
-23291, 21592
-23286,-16481
-23281,-25062
-23276,  9811
-23271, 18399
-23266,-28618
-23261,-11505
-23256, 24502
-23251,-21274
-23246,-20240
-23241,-27292
-23236,-12716
-23231, 19425
-23226,-17708
-23221, -7319
-23216, 16014
-23211,  4944
-23206,  9175
-23201, 31105
-23196,-25932
-23191, 10408
-23186, 27345
-23181, -3382
-23176, 26505
-23171,-13698
-23166, 21305
-23161,-19111
-23156,-32515
-23151, -2390
-23146,  7524
-23141,  9399
-23136, 17214
-23131,-29809
-23126,-15565
-23121, 16808
-23116,-26779
-23111,-10926
-23106, 24402
-23101,-21255
-23096,-20151
-23091,-30633
-23086,-16248
-23081, 17642
-23076,-28111
-23071, -9809
-23066, 19091
-23061,-17422
-23056, -6383
-23051, 12649
-23046, 26299
-23041,-13425
-23036, 21359
-23031,-19139
-23026,-29522
-23021, -1873
-23016, 29852
-23011, -2906
-23006,  4596
-23001,  9501
-22996, 17657
-22991,-27855
-22986,-11267
-22981, 23925
-22976,-20795
-22971,-19269
-22966,-29581
-22961, -1123
-22956, 30250
-22951, -4040
-22946,  6562
-22941,-11765
-22936, 23456
-22931,-23954
-22926,-20844
-22921,-19018
-22916,-29295
-22911,-14575
-22906, 32335
-22901, -7732
-22896, 14576
-22891,  6120
-22886, 10276
-22881, 27515
-22876,  -590
-22871, 27846
-22866,-14386
-22861, 32470
-22856, -4423
-22851,  1727
-22846,  2116
-22841, 13037
-22836, 25304
-22831,-13791
-22826, 21706
-22821,-16481
-22816,-24881
-22811, -9669
-22806, 18571
-22801,-30997
-22796, -7716
-22791, 14559
-22786,  5917
-22781, 10499
-22776, 26695
-22771,  -114
-22766, 25506
-22761,-13112
-22756, 18599
-22751,-17741
-22746, -6502
-22741, 13629
-22736, 24813
-22731,-16087
-22726, 17877
-22721,-27667
-22716,-11744
-22711, 23367
-22706,-24472
-22701,-22337
-22696,-31683
-22691, -5647
-22686,  2491
-22681, 13541
-22676, 25123
-22671,-12854
-22666, 19039
-22661,-31409
-22656, -5234
-22651,  3727
-22646, 14742
-22641,  5758
-22636, 10866
-22631, 26852
-22626,   -94
-22621, 25521
-22616,-13482
-22611, 21909
-22606,-16711
-22601,-28646
-22596, -9205
-22591, 22348
-22586,-17441
-22581,-26186
-22576, 11521
-22571, 29404
-22566, -5691
-22561,  2628
-22556, 12834
-22551, 26318
-22546,-10840
-22541, 23043
-22536,-23474
-22531,-20538
-22526,-17853
-22521,-32621
-22516, -3544
-22511, 24653
-22506,-13000
-22501, 18624
-22496,-28490
-22491,-10858
-22486, 17612
-22481,-30055
-22476, -6881
-22471,   835
-22466, 12697
-22461,  4688
-22456,-10397
-22451, 17020
-22446,-28679
-22441, -3977
-22436, 27529
-22431,-15092
-22426, 23367
-22421,-16640
-22416,-25483
-22411, -9239
-22406, 22329
-22401,-22240
-22396,-21628
-22391,-20956
-22386,-22957
-22381,-30306
-22376, -7711
-22371,  3038
-22366,    52
-22361, 13892
-22356,  6202
-22351, 14553
-22346, 25182
-22341,-14278
-22336, 32438
-22331, -7350
-22326,  3884
-22321,  2284
-22316,  1689
-22311, 15443
-22306, 27574
-22301,-14651
-22296, 23593
-22291,-17250
-22286,-31360
-22281,-13312
-22276, 18599
-22271,-28533
-22266,-10544
-22261, 16394
-22256,-32547
-22251, -2568
-22246, 26524
-22241, -3858
-22236, 28410
-22231,-12498
-22226, 19345
-22221,-25577
-22216, -8404
-22211, 21503
-22206,-24377
-22201,-17297
-22196,-31159
-22191,-16081
-22186, 16738
-22181,-32239
-22176,-13992
-22171, 31929
-22166, -6672
-22161,   854
-22156, 12936
-22151,  7330
-22146, 12221
-22141, 30177
-22136, -5818
-22131, 14734
-22126, 25093
-22121, -2352
-22116, 31270
-22111, -1569
-22106,  6983
-22101,  9620
-22096, 31681
-22091, -1174
-22086,  4511
-22081, 11029
-22076, 18986
-22071,-25914
-22066,-10061
-22061, 21988
-22056,-20686
-22051,-22898
-22046,-29718
-22041, -7604
-22036,   462
-22031, 13874
-22026,  1807
-22021, 15018
-22016, 28570
-22011,-16343
-22006, 16888
-22001,-29071
-21996, -1280
-21991,  7738
-21986,  9207
-21981, 31900
-21976, -7891
-21971,  3224
-21966,  2155
-21961,   121
-21956, 12789
-21951,  7287
-21946, 11367
-21941, 30675
-21936,-27429
-21931,  8362
-21926, 32489
-21921, -6941
-21916,  1169
-21911, 14640
-21906, 28650
-21901,-16341
-21896, 17959
-21891,-30252
-21886, -6711
-21881,  6836
-21876, 15257
-21871, 25401
-21866,-14254
-21861, 29156
-21856, -5900
-21851, 14798
-21846, 28614
-21841,-16339
-21836, 17946
-21831,-30290
-21826, -6335
-21821,  1940
-21816, 15491
-21811, 27380
-21806, -9939
-21801, 21597
-21796,-22408
-21791,-20728
-21786,-22583
-21781,-18520
-21776, -5135
-21771, 14987
-21766, 24650
-21761,-13796
-21756, 31812
-21751, -7912
-21746,  3997
-21741,  3375
-21736,  2094
-21731,   936
-21726, 13724
-21721,  7152
-21716,  9418
-21711, 24813
-21706, -2573
-21701, 31141
-21696, -1599
-21691,  7197
-21686, 12115
-21681, 18953
-21676,-25463
-21671,-10380
-21666, 17663
-21661,-18777
-21656, -5812
-21651, 14743
-21646, 27970
-21641,-15761
-21636, 17141
